city_id,city_name,country,continent,centroid_lon,centroid_lat,population_2020,area_km2,dominant_mode,archetype,pct_horizontal,pct_vertical,pct_combined,pct_stable,pct_decline,mean_delta_height_m,mean_delta_built_fraction,total_delta_volume_proxy,vh_ratio,city_typology_stability_mean,city_typology_stability_ge70_pct,data_quality_flag
South_Asia_r01_c02_+25641+7497,Bhairapura,India,South_Asia,76.92552190603043,12.236877181479624,83855.94989286026,43.90193941993911,horizontal,horizontal,84.45883441258094,0.185013876040703,0.9250693802035151,0.4625346901017576,13.96854764107308,-0.5134289335256148,0.0034887274960914,0.2774721229225179,0.0021905805038335,0.6797534473288621,72.895467160037,v2_endpoint_shards
South_Asia_r01_c02_+25644+7342,Madhugiri,India,South_Asia,77.27899089422878,13.619780398983885,150082.76286329754,186.5820982701593,horizontal,horizontal,79.23284387174108,0.3296373988612526,1.2885825591848965,1.85795624812706,17.290979922085707,-0.6665926188953916,0.0022774972443409,0.44272608649716,0.0041603630862329,0.726218200994531,76.74557986215163,v2_endpoint_shards
South_Asia_r01_c02_+25652+7539,Chamrajnagar,India,South_Asia,76.971887217365,11.97147236407365,159014.84432268425,191.57152865458823,horizontal,horizontal,79.34395055859282,0.3090087948657,1.9253624910862848,1.5450439743285,16.876634181126693,-0.4184317195219978,0.0031671893531449,1.326562686503621,0.0038945476333133,0.6730618124368611,71.07202281911101,v2_endpoint_shards
South_Asia_r01_c02_+25668+7313,Hindupur,India,South_Asia,77.50532999018185,13.720591511837595,77818.06607667882,32.926158792855986,horizontal,mixed,71.30434782608695,1.7391304347826086,15.507246376811594,0.7246376811594203,10.72463768115942,-0.0398805870526078,0.0143474824676357,0.3491220075247838,0.024390243902439,0.7516688250113225,75.5072463768116,v2_endpoint_shards
South_Asia_r01_c02_+25676+7333,Gauribidanur,India,South_Asia,77.5122187953128,13.602601901821712,82949.37896371537,63.856180688390026,horizontal,horizontal,85.94986807387863,0.1978891820580474,1.0554089709762533,0.7915567282321899,12.005277044854882,-0.9617294445830472,0.0046020192276546,0.263993992399719,0.0023023791250959,0.7413247946384399,77.5065963060686,v2_endpoint_shards
South_Asia_r01_c02_+25677+7432,Bidadi,India,South_Asia,77.39544392389232,12.785163418947455,60677.29139586334,83.81181496355623,horizontal,horizontal,78.68432293891499,1.196070055531824,7.4754378470739,1.1106364801366937,11.533532678342588,-0.7497891110520443,0.008973985623842,0.8525828292777078,0.015200868621064,0.7103090542903674,71.12345151644597,v2_endpoint_shards
South_Asia_r01_c02_+25687+7462,Kanakapura,India,South_Asia,77.43242731762037,12.618571724560576,68133.4402747825,176.60516070920397,horizontal,horizontal,85.75157711551012,0.3480530780944094,2.6974113552316727,1.0876658690450294,10.115292582118771,-0.8869651994265394,0.007526953918025,1.266046241559252,0.0040588533739218,0.7357560913537361,76.39765064172286,v2_endpoint_shards
South_Asia_r01_c02_+25700+7819,Idukki,India,South_Asia,77.07853703866186,9.824580637920276,412240.0918027317,685.4708636668565,horizontal,horizontal,84.04005479809511,0.6197403614064845,3.7999869528344967,1.90162437210516,9.638593515558744,-0.591361495736014,0.0063335446259562,9.605250743972192,0.0073743450417232,0.7716275880275948,78.36453780416204,v2_endpoint_shards
South_Asia_r01_c02_+25719+7802,Uttamapalaiyam,India,South_Asia,77.32771178847442,9.827144542713706,273973.255339918,140.68386213889625,horizontal,horizontal,85.37805236834363,0.2353633421594586,1.76522506619594,1.176816710797293,11.444542512503675,-0.5077396792571451,0.007026721190248,0.960945520106634,0.0027567195037904,0.7265539525641733,76.46366578405413,v2_endpoint_shards
South_Asia_r01_c02_+25723+7683,Dharapuram,India,South_Asia,77.51661752192831,10.735490318018588,101374.45924534512,65.8521347271335,horizontal,horizontal,74.61482024944975,0.8070432868672047,4.402054292002934,1.6874541452677916,18.488628026412325,-0.2203385143575647,0.0096417369997947,0.7856538341122246,0.0108161258603736,0.7008391595114178,72.08363903154806,v2_endpoint_shards
South_Asia_r01_c02_+25726+7462,Yelahanka,India,South_Asia,77.67042254650558,13.05284020927872,13529574.48872394,3982.075822637493,horizontal,horizontal,83.66660903974336,0.5877946176453639,6.454855708587052,0.5890752159408876,8.701665418083328,-0.7650995758769065,0.0134673182171915,133.07528972483647,0.0070254385159335,0.7148849442459517,72.52924566357402,v2_endpoint_shards
South_Asia_r01_c02_+25730+7715,Kumaralingam,India,South_Asia,77.35994302988122,10.522493412895845,333359.08759247744,301.3238205651537,horizontal,horizontal,75.55085153468681,0.6735302607524295,3.281054555951121,2.039834503993072,18.454729144616568,-0.0867915568608218,0.0085065763315892,3.486278225244643,0.0089149261334691,0.697915946279948,72.1350909265852,v2_endpoint_shards
South_Asia_r01_c02_+25733+7782,Teni,India,South_Asia,77.51803590639834,10.001255345558793,380149.8199960933,342.23292346370846,horizontal,horizontal,81.30429746322253,0.6023398586818024,3.648789528553226,1.378431599675663,13.06614154986679,-0.2394696597247663,0.008160208668145,3.6672909655261634,0.0074084627439806,0.7165115870786517,74.3889725472026,v2_endpoint_shards
South_Asia_r01_c02_+25736+7870,Puliyankudi,India,South_Asia,77.3953062589318,9.171078351890554,61121.79987552119,14.966058240551678,horizontal,horizontal,92.9188255613126,0.1727115716753022,3.1088082901554404,0.3454231433506045,3.454231433506045,-0.5144457495891986,0.0143334385921612,0.5014330661397253,0.0018587360594795,0.7124508345477115,72.88428324697755,v2_endpoint_shards
South_Asia_r01_c02_+25738+7657,Vellakkovil,India,South_Asia,77.70873781128557,10.946132165865135,69101.2819973497,39.91123047648793,horizontal,horizontal,77.79605263157895,0.7675438596491229,4.495614035087719,1.6995614035087718,15.241228070175438,-0.1784493005262655,0.0106527903621876,0.5665813505650021,0.0098661028893587,0.7176429346988076,74.01315789473684,v2_endpoint_shards
South_Asia_r01_c02_+25743+7360,Srinivaspur,India,South_Asia,78.19922648357785,13.366570722784946,60463.05323947083,43.90064154724406,horizontal,horizontal,88.11630847029078,0.0,1.390644753476612,0.7585335018963337,9.734513274336283,-0.9484169211912096,0.0061539993858593,0.0915078849466226,0.0,0.7582458418931732,78.12895069532237,v2_endpoint_shards
South_Asia_r01_c02_+25744+7897,Ayikudi,India,South_Asia,77.33756967483764,9.002405187936215,325541.82707007905,217.51192853871365,horizontal,horizontal,88.30736651036152,0.1663893510815307,3.327787021630616,0.9075782786265316,7.290878838299803,-0.397659434166497,0.0099249225120625,3.643846507731951,0.0018842069201781,0.7217155829299652,73.57434578732416,v2_endpoint_shards
South_Asia_r01_c02_+25746+7917,Kilapavoor,India,South_Asia,77.44284774854476,8.867154887354387,238024.05056830763,230.48409718519025,horizontal,horizontal,81.85803405833755,0.6069802731411229,4.957005563985837,1.2308211094250547,11.347158995110435,0.1361904588281917,0.0081653762016916,3.253971739944745,0.0074150360453141,0.7082137945751138,69.97133704265723,v2_endpoint_shards
South_Asia_r01_c02_+25748+7851,Srivilliputhur,India,South_Asia,77.68940187779502,9.459393399473766,639002.506552759,444.0046239836264,horizontal,horizontal,81.79323591959937,0.610550867805447,3.00473348425602,1.282842834602456,13.308636893736708,-0.6018425218524319,0.0072509828991832,4.348951471045432,0.0074645642875115,0.7039271787319065,72.6006722919668,v2_endpoint_shards
