city_id,city_name,country,continent,centroid_lon,centroid_lat,s1_ri_score,mean_monthly_acquisitions_2017_2026,fraction_months_with_observation
Latin_America_+9969+7461,San Andres,Colombia,Latin_America,-81.71588189738841,12.545870411157363,0.0206120943952802,0.0973451327433628,0.0442477876106194
Latin_America_+9627+7770,Chacarita,Costa Rica,Latin_America,-84.73600152167569,9.984449169650045,0.9476559207753898,9.601769911504425,1.0
Latin_America_+9703+7788,Llorente,Costa Rica,Latin_America,-84.16481645407956,9.983965836896102,0.8952921655387818,7.168141592920354,1.0
Latin_America_+9725+7852,San Isidro,Costa Rica,Latin_America,-83.68566600998822,9.353156317391624,0.8420710284710484,4.849557522123894,1.0
Latin_America_+9797+7769,Limon,Costa Rica,Latin_America,-83.0558878223795,9.992247514540914,0.8410619469026549,4.743362831858407,1.0
Latin_America_+10049+6263,Pinar del Rio,Cuba,Latin_America,-83.69878771320141,22.40993765814777,0.6658617630712668,2.566371681415929,0.991150442477876
Latin_America_+10196+6191,Mantilla,Cuba,Latin_America,-82.35033681136785,23.064180805795537,0.90002782621092,7.31858407079646,1.0
Latin_America_+10218+6170,Guanabo,Cuba,Latin_America,-82.17333107261366,23.16141800875076,0.8998434604292092,7.309734513274336,1.0
Latin_America_+10351+6291,Cienfuegos,Cuba,Latin_America,-80.44397641083248,22.156510404315306,0.8448266343666057,4.79646017699115,1.0
Latin_America_+10406+6261,Santa Clara,Cuba,Latin_America,-79.96509735345505,22.41096990361425,0.8922534308067206,7.168141592920354,1.0
Latin_America_+10438+6317,Sancti Spiritus,Cuba,Latin_America,-79.44409493619757,21.937107314324496,0.8401203730136073,4.778761061946903,1.0
Latin_America_+10503+6326,Ciego de Avila,Cuba,Latin_America,-78.7606321823634,21.846460848469928,0.8919255862024417,7.221238938053097,1.0
Latin_America_+10572+6384,Camagueey,Cuba,Latin_America,-77.90912905905289,21.388098215578704,0.863520891119623,6.3097345132743365,1.0
Latin_America_+10618+6508,Manzanillo,Cuba,Latin_America,-77.11031504472311,20.336429011930665,0.8507317903335603,4.991150442477876,1.0
Latin_America_+10635+6362,Nuevitas,Cuba,Latin_America,-77.25888841362662,21.55174232753417,0.8629677937744904,6.283185840707965,1.0
Latin_America_+10649+6432,Las Tunas,Cuba,Latin_America,-76.95596319733568,20.96472109882496,0.9087511434532805,7.876106194690266,1.0
Latin_America_+10665+6505,Bayamo,Cuba,Latin_America,-76.6316791424304,20.36874515008889,0.9086334362107518,7.831858407079646,1.0
Latin_America_+10705+6451,Holguin,Cuba,Latin_America,-76.26570253592081,20.86797161135225,0.908371936998818,7.752212389380531,1.0
Latin_America_+10719+6522,Palma Soriano,Cuba,Latin_America,-75.99618381570595,20.2225550150772,0.829391111966141,4.8053097345132745,1.0
Latin_America_+10723+6549,Santiago de Cuba,Cuba,Latin_America,-75.82094974792767,20.027069190570977,0.8705316438723519,6.716814159292035,1.0
Latin_America_+10791+6531,Guantanamo,Cuba,Latin_America,-75.20469066525473,20.151564203287407,0.8295240526435217,4.787610619469026,1.0
Latin_America_+11138+6765,Santa Cruz de Barahona,Dominican Republic,Latin_America,-71.10222654820899,18.21295311057716,0.7997787610619469,3.982300884955752,1.0
Latin_America_+11140+6692,San Juan de la Maguana,Dominican Republic,Latin_America,-71.23402421503374,18.80879576535457,0.8480825958702065,6.300884955752212,1.0
Latin_America_+11172+6603,Mao,Dominican Republic,Latin_America,-71.08529231715443,19.552291563144408,0.8001474926253687,4.0,1.0
Latin_America_+11179+6736,Azua,Dominican Republic,Latin_America,-70.7355344364479,18.44756115415932,0.8297197640117996,5.292035398230088,1.0
Latin_America_+11213+6759,Bani,Dominican Republic,Latin_America,-70.33220467913787,18.27291966850218,0.7928097345132744,3.902654867256637,1.0
Latin_America_+11221+6576,Puerto Plata,Dominican Republic,Latin_America,-70.69035257591729,19.788426308348985,0.799594395280236,3.973451327433629,1.0
Latin_America_+11221+6643,Licey al Medio,Dominican Republic,Latin_America,-70.58859619187933,19.396730787592613,0.950405604719764,10.575221238938052,1.0
Latin_America_+11222+6761,Nizao,Dominican Republic,Latin_America,-70.22342513036308,18.27506823141136,0.8451696165191741,6.415929203539823,1.0
