city_id,city_name,country,continent,centroid_lon,centroid_lat,population_2020,area_km2,dominant_mode,archetype,data_quality_flag,n_months,mean_monthly_acquisitions_2017_2026,median_monthly_acquisitions_2017_2026,min_monthly_acquisitions_2017_2026,max_monthly_acquisitions_2017_2026,fraction_months_with_observation,fraction_months_with_dual_pol_coverage,fraction_months_with_both_asc_desc,mean_monthly_s1a,mean_monthly_s1b,mean_monthly_s1c,mean_monthly_s1d,longest_observation_gap_days,longest_gap_metric_basis,pre_1b_baseline_mean_monthly_count_2019_2021,single_satellite_era_mean_monthly_count_2022_2024,recovery_era_mean_monthly_count_2025_2026,pre_1b_fraction_months_observed_2019_2021,single_satellite_fraction_months_observed_2022_2024,recovery_fraction_months_observed_2025_2026,recovery_fraction_months_with_s1c_or_s1d_2025_2026,loss_after_1b_failure_2022_2024_minus_2019_2021,relative_loss_after_1b_failure,single_to_pre_1b_ratio,recovery_delta_2025_2026_minus_2022_2024,recovery_to_single_satellite_ratio,score_component_mean_acquisition,score_component_observation_continuity,score_component_gap,score_component_dual_pol,score_component_orbit_diversity,score_component_1b_shock_resilience,s1_ri_score,s1_ri_score_equal_weight_sensitivity,source_inventory_version,analysis_month_start,analysis_month_end
Africa_+21807+8959,Isiolo,Kenya,Africa,37.5814484317544,0.3584758125499084,50364.75712440712,33.92437225365003,horizontal,horizontal,v2_endpoint_shards,113,4.017699115044247,4.0,1,7,1.0,1.0,0.6194690265486725,2.5309734513274336,1.1592920353982301,0.2920353982300885,0.035398230088495575,0,monthly_zero_observation_run_days,4.833333333333333,2.5,4.647058823529412,1.0,1.0,1.0,0.7647058823529411,-2.333333333333333,0.48275862068965514,0.5172413793103449,2.147058823529412,1.8588235294117648,0.3348082595870206,1.0,1.0,1.0,0.6194690265486725,0.5172413793103449,0.7715110365171397,0.7452531109076731,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Africa_+21844+9181,Kitui,Kenya,Africa,38.01024868166134,-1.2941458782961903,115408.539618077,272.3910960961351,horizontal,horizontal,v2_endpoint_shards,113,4.424778761061947,5.0,1,10,1.0,1.0,0.6371681415929203,2.9469026548672566,1.1327433628318584,0.30973451327433627,0.035398230088495575,0,monthly_zero_observation_run_days,4.833333333333333,2.6666666666666665,7.235294117647059,1.0,1.0,1.0,0.8823529411764706,-2.1666666666666665,0.4482758620689655,0.5517241379310345,4.568627450980392,2.713235294117647,0.3687315634218289,1.0,1.0,1.0,0.6371681415929203,0.5517241379310345,0.7834859119113011,0.7596039738242973,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Africa_+21884+9434,Wundanyi,Kenya,Africa,38.34669356891793,-3.4160675796784896,65655.6529072547,142.68062740890053,horizontal,horizontal,v2_endpoint_shards,113,4.79646017699115,5.0,1,9,1.0,1.0,0.4690265486725664,3.9292035398230087,0.5309734513274337,0.3008849557522124,0.035398230088495575,0,monthly_zero_observation_run_days,6.5,2.75,4.705882352941177,1.0,1.0,1.0,0.8235294117647058,-3.75,0.5769230769230769,0.4230769230769231,1.9558823529411766,1.7112299465240641,0.3997050147492625,1.0,1.0,1.0,0.4690265486725664,0.4230769230769231,0.7679827547084185,0.7153014144164587,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Africa_+21997+9542,Ukunda,Kenya,Africa,39.56590108472875,-4.27592631136771,116266.99548979657,122.72529310848418,horizontal,horizontal,v2_endpoint_shards,113,6.646017699115045,6.0,4,14,1.0,1.0,0.4690265486725664,5.477876106194691,0.8053097345132744,0.3274336283185841,0.035398230088495575,0,monthly_zero_observation_run_days,7.166666666666667,5.138888888888889,9.882352941176471,1.0,1.0,1.0,0.8235294117647058,-2.0277777777777777,0.2829457364341085,0.7170542635658915,4.743464052287582,1.9230524642289348,0.5538348082595871,1.0,1.0,1.0,0.4690265486725664,0.7170542635658915,0.821214070110448,0.7899859367496741,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Africa_+22005+9512,Jomvu,Kenya,Africa,39.63763964957247,-3.9106434709893714,1450490.9393747435,711.4055497008861,horizontal,horizontal,v2_endpoint_shards,113,8.424778761061948,8.0,5,13,1.0,1.0,0.4690265486725664,7.557522123893805,0.5309734513274337,0.3008849557522124,0.035398230088495575,0,monthly_zero_observation_run_days,9.027777777777779,7.444444444444445,9.764705882352942,1.0,1.0,1.0,0.8235294117647058,-1.583333333333334,0.17538461538461544,0.8246153846153845,2.3202614379084974,1.3116769095697982,0.7020648967551623,1.0,1.0,1.0,0.4690265486725664,0.8246153846153845,0.8636496482868165,0.8326178050071854,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Africa_+22017+9062,Garissa,Kenya,Africa,39.65703532028489,-0.4540439040865967,215664.64057286576,49.88961659768322,horizontal,horizontal,v2_endpoint_shards,113,3.7168141592920354,4.0,1,8,1.0,1.0,0.5929203539823009,2.5132743362831858,0.8938053097345132,0.2743362831858407,0.035398230088495575,0,monthly_zero_observation_run_days,4.222222222222222,2.4722222222222223,4.588235294117647,1.0,1.0,1.0,0.7647058823529411,-1.75,0.4144736842105263,0.5855263157894737,2.1160130718954244,1.8559153998678122,0.30973451327433627,1.0,1.0,1.0,0.5929203539823009,0.5855263157894737,0.7660019795062879,0.7480301971743518,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Africa_+22054+8787,Wajir,Kenya,Africa,40.045796407833066,1.753837482700698,154411.14633018646,49.88830387345556,horizontal,horizontal,v2_endpoint_shards,113,3.7168141592920354,4.0,1,8,1.0,1.0,0.5929203539823009,2.504424778761062,0.9026548672566371,0.2743362831858407,0.035398230088495575,0,monthly_zero_observation_run_days,4.194444444444445,2.4722222222222223,4.588235294117647,1.0,1.0,1.0,0.7647058823529411,-1.7222222222222223,0.4105960264900662,0.5894039735099338,2.1160130718954244,1.8559153998678122,0.30973451327433627,1.0,1.0,1.0,0.5929203539823009,0.5894039735099338,0.766195862392311,0.7486764734610952,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Africa_+22081+8988,Dadaab,Kenya,Africa,40.3144137300061,0.1125535580352148,54320.40666693517,11.97306379518502,horizontal,horizontal,v2_endpoint_shards,113,3.734513274336283,4.0,1,8,1.0,1.0,0.5929203539823009,2.5132743362831858,0.911504424778761,0.2743362831858407,0.035398230088495575,0,monthly_zero_observation_run_days,4.222222222222222,2.4722222222222223,4.588235294117647,1.0,1.0,1.0,0.7647058823529411,-1.75,0.4144736842105263,0.5855263157894737,2.1160130718954244,1.8559153998678122,0.3112094395280236,1.0,1.0,1.0,0.5929203539823009,0.5855263157894737,0.7663707110697097,0.7482760182166329,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Africa_+22081+8995,Dadaab,Kenya,Africa,40.30606070595568,0.0505480817141255,103934.50836002124,11.973682178702424,horizontal,horizontal,v2_endpoint_shards,113,3.734513274336283,4.0,1,8,1.0,1.0,0.5929203539823009,2.5132743362831858,0.911504424778761,0.2743362831858407,0.035398230088495575,0,monthly_zero_observation_run_days,4.222222222222222,2.4722222222222223,4.588235294117647,1.0,1.0,1.0,0.7647058823529411,-1.75,0.4144736842105263,0.5855263157894737,2.1160130718954244,1.8559153998678122,0.3112094395280236,1.0,1.0,1.0,0.5929203539823009,0.5855263157894737,0.7663707110697097,0.7482760182166329,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Africa_+22088+9001,Dadaab,Kenya,Africa,40.36802054227597,0.0007136095201409,120327.25698290434,16.96223815964503,horizontal,horizontal,v2_endpoint_shards,113,3.734513274336283,4.0,1,8,1.0,1.0,0.5929203539823009,2.5132743362831858,0.911504424778761,0.2743362831858407,0.035398230088495575,0,monthly_zero_observation_run_days,4.222222222222222,2.4722222222222223,4.588235294117647,1.0,1.0,1.0,0.7647058823529411,-1.75,0.4144736842105263,0.5855263157894737,2.1160130718954244,1.8559153998678122,0.3112094395280236,1.0,1.0,1.0,0.5929203539823009,0.5855263157894737,0.7663707110697097,0.7482760182166329,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Africa_+22140+8655,El Wak,Kenya,Africa,40.93008738430296,2.815138965824352,142142.31085899202,20.95298141349648,horizontal,horizontal,v2_endpoint_shards,113,7.415929203539823,7.0,3,11,1.0,1.0,1.0,6.176991150442478,0.911504424778761,0.2920353982300885,0.035398230088495575,0,monthly_zero_observation_run_days,8.75,5.416666666666667,7.235294117647059,1.0,1.0,1.0,0.8235294117647058,-3.333333333333333,0.38095238095238093,0.6190476190476191,1.818627450980392,1.3357466063348415,0.6179941002949852,1.0,1.0,1.0,1.0,0.6190476190476191,0.8854509060261272,0.8728402865571008,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Africa_+22165+8611,Lafey,Kenya,Africa,41.18509365359522,3.150759620216236,50832.37162134508,8.979890125853366,horizontal,horizontal,v2_endpoint_shards,113,6.15929203539823,6.0,3,11,1.0,1.0,1.0,4.920353982300885,0.911504424778761,0.2920353982300885,0.035398230088495575,0,monthly_zero_observation_run_days,6.472222222222222,5.083333333333333,7.235294117647059,1.0,1.0,1.0,0.8235294117647058,-1.3888888888888893,0.21459227467811165,0.7854077253218884,2.151960784313726,1.4233365477338478,0.5132743362831859,1.0,1.0,1.0,1.0,0.7854077253218884,0.867588970336891,0.8831136769341789,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
