city_id,city_name,country,continent,mean_monthly_acquisitions_2017_2026,score_component_mean_acquisition,s1_ri_score,mean_monthly_acquisitions_plus1,score_component_mean_acquisition_plus1,s1_ri_score_plus1,s1_ri_delta_plus1,mean_monthly_acquisitions_minus1,score_component_mean_acquisition_minus1,s1_ri_score_minus1,s1_ri_delta_minus1
Africa_+18519+4649,Setif,Algeria,Africa,12.52212389380531,1.0,0.9751851851851852,13.52212389380531,1.0,0.9751851851851852,0.0,11.52212389380531,0.9601769911504424,0.9652294329727957,-0.009955752212389424
Africa_+18519+4812,Tolga,Algeria,Africa,6.327433628318584,0.5272861356932154,0.8129712982741668,7.327433628318584,0.6106194690265486,0.8338046316075001,0.02083333333333326,5.327433628318584,0.443952802359882,0.7921379649408333,-0.02083333333333348
Africa_+18527+5132,Ouargla,Algeria,Africa,3.725663716814159,0.3104719764011799,0.66434963573791,4.725663716814159,0.3938053097345133,0.6851829690712433,0.02083333333333337,2.725663716814159,0.2271386430678466,0.6435163024045766,-0.02083333333333337
Africa_+18547+4655,El Eulma,Algeria,Africa,8.345132743362832,0.6954277286135694,0.8989958210422814,9.345132743362832,0.7787610619469026,0.9198291543756146,0.02083333333333326,7.345132743362832,0.612094395280236,0.8781624877089479,-0.02083333333333348
Africa_+18547+4711,N'Gaous,Algeria,Africa,7.398230088495575,0.616519174041298,0.887648312028843,8.398230088495575,0.6998525073746312,0.9084816453621762,0.02083333333333326,6.398230088495575,0.5331858407079646,0.8668149786955097,-0.02083333333333326
Africa_+18549+4799,Biskra,Algeria,Africa,4.575221238938053,0.3812684365781711,0.7368081104371748,5.575221238938053,0.4646017699115044,0.757641443770508,0.02083333333333326,3.5752212389380533,0.2979351032448378,0.7159747771038415,-0.02083333333333326
Africa_+18557+4584,District of Taher,Algeria,Africa,12.902654867256636,1.0,0.9750463821892392,13.902654867256636,1.0,0.9750463821892393,1.1102230246251565e-16,11.902654867256636,0.9918879056047197,0.9730183585904194,-0.002028023598819817
Africa_+18562+4620,Fedj M'Zala,Algeria,Africa,8.29203539823009,0.6910029498525074,0.8978896263520159,9.29203539823009,0.7743362831858408,0.9187229596853491,0.02083333333333326,7.292035398230089,0.6076696165191741,0.8770562930186824,-0.02083333333333348
Africa_+18569+6213,Tamanghasset,Algeria,Africa,1.6017699115044248,0.133480825958702,0.289122418879056,2.601769911504425,0.2168141592920354,0.30995575221238936,0.02083333333333337,0.6017699115044248,0.05014749262536874,0.2682890855457227,-0.02083333333333326
Africa_+18571+4610,Rouached,Algeria,Africa,13.4070796460177,1.0,0.9715311004784688,14.4070796460177,1.0,0.9715311004784688,0.0,12.4070796460177,1.0,0.9715311004784688,0.0
Africa_+18580+4752,Arris,Algeria,Africa,4.566371681415929,0.3805309734513274,0.7366237446554639,5.566371681415929,0.4638643067846608,0.7574570779887971,0.02083333333333326,3.566371681415929,0.2971976401179941,0.7157904113221305,-0.02083333333333337
Africa_+18581+5006,Touggourt,Algeria,Africa,4.601769911504425,0.3834808259587021,0.7238151425762046,5.601769911504425,0.4668141592920354,0.7446484759095378,0.02083333333333315,3.601769911504425,0.3001474926253687,0.7029818092428711,-0.02083333333333348
Africa_+18584+4645,Chelghoum el Aid,Algeria,Africa,11.27433628318584,0.93952802359882,0.9649488210444712,12.27433628318584,1.0,0.9800668151447661,0.015117994100294907,10.27433628318584,0.8561946902654866,0.9441154877111378,-0.02083333333333337
Africa_+18584+4998,Touggourt,Algeria,Africa,5.8584070796460175,0.4882005899705015,0.7499950835791543,6.8584070796460175,0.5715339233038348,0.7708284169124876,0.02083333333333326,4.8584070796460175,0.4048672566371681,0.729161750245821,-0.02083333333333337
Africa_+18588+4581,El Milia,Algeria,Africa,12.442477876106194,1.0,0.9750463821892392,13.442477876106194,1.0,0.9750463821892393,1.1102230246251565e-16,11.442477876106194,0.9535398230088495,0.9634313379414517,-0.011615044247787476
Africa_+18590+4613,Mila,Algeria,Africa,12.442477876106194,1.0,0.9750463821892392,13.442477876106194,1.0,0.9750463821892393,1.1102230246251565e-16,11.442477876106194,0.9535398230088495,0.9634313379414517,-0.011615044247787476
Africa_+18590+4718,Batna,Algeria,Africa,11.442477876106194,0.9535398230088497,0.9683404123223682,12.442477876106194,1.0,0.9799554565701558,0.011615044247787587,10.442477876106194,0.8702064896755162,0.947507078989035,-0.02083333333333326
Africa_+18599+4752,Arris,Algeria,Africa,8.5929203539823,0.7160766961651918,0.9040892020525024,9.5929203539823,0.799410029498525,0.9249225353858358,0.02083333333333337,7.592920353982301,0.6327433628318584,0.8832558687191691,-0.02083333333333337
Africa_+18613+4557,Collo,Algeria,Africa,14.079646017699115,1.0,0.971462639109698,15.079646017699115,1.0,0.9714626391096979,-1.1102230246251565e-16,13.079646017699115,1.0,0.9714626391096979,-1.1102230246251565e-16
Africa_+18618+4573,Tamalous,Algeria,Africa,12.442477876106194,1.0,0.9750463821892392,13.442477876106194,1.0,0.9750463821892393,1.1102230246251565e-16,11.442477876106194,0.9535398230088495,0.9634313379414517,-0.011615044247787476
Africa_+18619+4663,Ain M'Lila,Algeria,Africa,16.309734513274336,1.0,0.986,17.309734513274336,1.0,0.986,0.0,15.309734513274336,1.0,0.986,0.0
Africa_+18626+4637,Constantine,Algeria,Africa,17.61061946902655,1.0,0.9725186104218362,18.61061946902655,1.0,0.9725186104218362,0.0,16.61061946902655,1.0,0.9725186104218362,0.0
Africa_+18642+4569,Skikda,Algeria,Africa,14.548672566371682,1.0,0.981675392670157,15.548672566371682,1.0,0.981675392670157,0.0,13.548672566371682,1.0,0.981675392670157,0.0
Africa_+18651+4955,Guemar,Algeria,Africa,10.486725663716816,0.8738938053097346,0.9544024130760675,11.486725663716816,0.9572271386430681,0.9752357464094009,0.02083333333333337,9.486725663716816,0.7905604719764013,0.9335690797427342,-0.02083333333333337
Africa_+18664+4978,El Oued,Algeria,Africa,13.380530973451329,1.0,0.9823308270676692,14.380530973451329,1.0,0.9823308270676692,0.0,12.380530973451329,1.0,0.9823308270676692,0.0
